Code,Year,GDP,Population,Id
GTM,1992,1093.962891,9576630,2440
GTM,1993,1164.374023,9831871,2441
GTM,1994,1293.470215,10094917,2442
GTM,1995,1424.682495,10363096,2443
GTM,1996,1487.607666,10632295,2444
GTM,1997,1649.001587,10905387,2445
GTM,1998,1755.849609,11184035,2446
GTM,1999,1619.510742,11463503,2447
GTM,2000,1664.29895,11735893,2448
GTM,2001,1550.360352,12009197,2449
GTM,2002,1682.994507,12289867,2450
GTM,2003,1737.879272,12570507,2451
GTM,2004,1859.098389,12852433,2452
GTM,2005,2068.500244,13132818,2453
GTM,2006,2251.087891,13412401,2454
GTM,2007,2490.749023,13696609,2455
GTM,2008,2802.461914,13979451,2456
GTM,2009,2651.817139,14259415,2457
GTM,2010,2852.547363,14543126,2458
GTM,2011,3228.045654,14833458,2459
GTM,2012,3355.036865,15128307,2460
GTM,2013,3522.773682,15422663,2461
GTM,2014,3779.642334,15713744,2462
GTM,2015,3994.636963,16001105,2463
GTM,2016,4173.301758,16291004,2464
GTM,2017,4454.04834,16578718,2465
GTM,2018,4485.731445,16850176,2466
GTM,2019,4647.693359,17106338,2467
GTM,2020,4604.57666,17362716,2468
GTM,2021,5025.54248,17608484,2469
GUY,1989,504.4241028,752908,2490
GUY,1990,530.8175049,747124,2491
GUY,1991,468.3980103,744102,2492
GUY,1992,501.441803,744999,2493
GUY,1993,607.7463379,747196,2494
GUY,1994,721.6033936,749553,2495
GUY,1995,826.9733887,751702,2496
GUY,1996,936.0843506,753577,2497
GUY,1997,991.9585571,755215,2498
GUY,1998,948.2404175,756705,2499
GUY,1999,916.5463867,758021,2500
GUY,2000,938.8933105,759059,2501
GUY,2001,937.2981567,759816,2502
GUY,2002,955.0302124,760326,2503
GUY,2003,976.9934082,760569,2504
GUY,2004,1036.019897,760428,2505
GUY,2005,1085.784912,759713,2506
GUY,2006,3138.082764,758376,2507
GUY,2007,3609.907959,756528,2508
GUY,2008,4011.387451,754159,2509
GUY,2009,4213.816406,751265,2510
GUY,2010,4589.873047,747937,2511
GUY,2011,4960.004883,744235,2512
GUY,2012,5461.391113,743970,2513
GUY,2013,5576.249512,747424,2514
GUY,2014,5495.375977,751126,2515
GUY,2015,5668.429688,755043,2516
GUY,2016,5905.380371,759097,2517
GUY,2017,6220.978516,763265,2518
GUY,2018,6094.908691,785518,2519
GUY,2019,6477.296875,798761,2520
GUY,2020,6863.074219,797207,2521
GUY,2021,9998.543945,804571,2522
HKG,1989,12097.77539,5752711,2523
HKG,1990,13485.54492,5838573,2524
HKG,1991,15465.8584,5923453,2525
HKG,1992,17976.42969,6007690,2526
HKG,1993,20395.51758,6089809,2527
HKG,1994,22502.58008,6168709,2528
HKG,1995,23497.49219,6243859,2529
HKG,1996,24818.1543,6333446,2530
HKG,1997,27330.0332,6441245,2531
HKG,1998,25808.9707,6546051,2532
HKG,1999,25091.66602,6641959,2533
HKG,2000,25756.66406,6731195,2534
HKG,2001,25230.2168,6801538,2535
HKG,2002,24665.89063,6848847,2536
HKG,2003,23977.01953,6886463,2537
HKG,2004,24928.09961,6915997,2538
HKG,2005,26649.75,6936872,2539
HKG,2006,28224.21484,6960600,2540
HKG,2007,30594.01758,7001452,2541
HKG,2008,31515.66211,7050673,2542
HKG,2009,30697.33984,7094600,2543
HKG,2010,32549.99805,7132437,2544
HKG,2011,35142.48828,7175370,2545
HKG,2012,36730.875,7234062,2546
HKG,2013,38403.77734,7296820,2547
HKG,2014,40315.28516,7352180,2548
HKG,2015,42431.88672,7399845,2549
HKG,2016,43733.91797,7435925,2550
HKG,2017,46160.42969,7461508,2551
HKG,2018,48537.56641,7481563,2552
HKG,2019,48356.0625,7496121,2553
HKG,2020,46107.76563,7500955,2554
HKG,2021,49800.54297,7494580,2555
HND,1989,1105.556152,4913683,2556
HND,1990,974.2294922,5053235,2557
HND,1991,894.5101929,5196892,2558
HND,1992,924.9596558,5344774,2559
HND,1993,896.2836914,5496843,2560
HND,1994,821.2161255,5652937,2561
HND,1995,919.9379883,5812836,2562
HND,1996,872.5818481,5976553,2563
HND,1997,933.7557373,6144117,2564
HND,1998,1009.16272,6308539,2565
HND,1999,990.2978516,6477370,2566
HND,2000,1079.607544,6656727,2567
HND,2001,1118.942749,6837861,2568
HND,2002,1119.421387,7019912,2569
HND,2003,1142.810791,7201883,2570
HND,2004,1201.249146,7383408,2571
HND,2005,1289.82605,7564615,2572
HND,2006,1409.580322,7745204,2573
HND,2007,1559.885986,7924462,2574
HND,2008,1713.414307,8101776,2575
HND,2009,1762.349121,8277309,2576
HND,2010,1874.271729,8450936,2577
HND,2011,2053.964355,8622510,2578
HND,2012,2107.35083,8792370,2579
HND,2013,2064.54834,8960654,2580
HND,2014,2164.420166,9127851,2581
HND,2015,2257.222656,9294510,2582
HND,2016,2295.538086,9460798,2583
HND,2017,2403.304443,9626845,2584
HND,2018,2457.688965,9792854,2585
HND,2019,2519.370117,9958832,2586
HND,2020,2354.119629,10121762,2587
HND,2021,2771.717529,10278346,2588
HRV,1995,4901.206543,4807100,2589
HRV,1996,5267.571289,4758624,2590
HRV,1997,5298.803711,4711373,2591
HRV,1998,5677.705078,4659937,2592
HRV,1999,5236.219238,4605329,2593
HRV,2000,4880.568848,4548438,2594
HRV,2001,5409.652344,4506760,2595
HRV,2002,6295.715332,4482874,2596
HRV,2003,8138.428223,4461141,2597
HRV,2004,9760.130859,4443351,2598
HRV,2005,10634.23535,4429687,2599
HRV,2006,11810.05273,4417562,2600
HRV,2007,14069.34766,4405542,2601
HRV,2008,16461.28906,4393666,2602
HRV,2009,14708.88086,4382142,2603
HRV,2010,14124.81055,4368680,2604
HRV,2011,14812.86914,4351838,2605
HRV,2012,13443.13477,4331592,2606
HRV,2013,13871.33008,4308854,2607
HRV,2014,13784.47852,4283968,2608
HRV,2015,11952.31152,4254821,2609
HRV,2016,12552.25586,4223748,2610
HRV,2017,13655.81641,4192468,2611
HRV,2018,15244.43066,4160488,2612
HRV,2019,15331.88281,4129749,2613
HRV,2020,14198.75391,4096872,2614
HRV,2021,17685.32617,4060139,2615
HTI,1989,403.3282471,6784163,2616
HTI,1990,447.096283,6925335,2617
HTI,1991,491.5812988,7066064,2618
HTI,1992,313.2376709,7205779,2619
HTI,1993,255.6852875,7345942,2620
HTI,1994,289.5455322,7486096,2621
HTI,1995,368.8470764,7627320,2622
HTI,1996,374.1689453,7770602,2623
HTI,1997,421.840332,7915177,2624
HTI,1998,461.9721069,8060901,2625
HTI,1999,506.0014954,8208943,2626
HTI,2000,814.9993286,8360224,2627
HTI,2001,743.9102173,8511728,2628
HTI,2002,699.428772,8661546,2629
HTI,2003,547.7409668,8812248,2630
HTI,2004,673.6558838,8961495,2631
HTI,2005,788.4266357,9111901,2632
HTI,2006,811.3397217,9266293,2633
HTI,2007,1010.820435,9420832,2634
HTI,2008,1095.034424,9575251,2635
HTI,2009,1191.804199,9730646,2636
HTI,2010,1204.862305,9842883,2637
HTI,2011,1306.846069,9954318,2638
HTI,2012,1356.172852,10108541,2639
HTI,2013,1452.312134,10261205,2640
HTI,2014,1453.91748,10412741,2641
HTI,2015,1404.155273,10563762,2642
HTI,2016,1305.571289,10713845,2643
HTI,2017,1384.03833,10863546,2644
HTI,2018,1494.224976,11012427,2645
HTI,2019,1324.843994,11160441,2646
HTI,2020,1283.140869,11306804,2647
HTI,2021,1829.593018,11447575,2648
HUN,1991,3350.258301,10374750,2649
HUN,1992,3735.105713,10370067,2650
HUN,1993,3873.987793,10357423,2651
HUN,1994,4173.373047,10342435,2652
HUN,1995,4494.70752,10327171,2653
HUN,1996,4525.039063,10308272,2654
HUN,1997,4596.182617,10286223,2655
HUN,1998,4744.212402,10260965,2656
HUN,1999,4793.478516,10230263,2657
HUN,2000,4624.281738,10202054,2658
HUN,2001,5276.033203,10177955,2659
HUN,2002,6655.333008,10148404,2660
HUN,2003,8419.430664,10118060,2661
HUN,2004,10301.70313,10094499,2662
HUN,2005,11223.39941,10073533,2663
HUN,2006,11489.56055,10057063,2664
HUN,2007,13940.90918,10041171,2665
HUN,2008,15772.33008,10023508,2666
HUN,2009,13077.30566,10008581,2667
HUN,2010,13217.50488,9986832,2668
HUN,2011,14234.47168,9953247,2669
HUN,2012,12984.83691,9922133,2670
HUN,2013,13715.07031,9894637,2671
HUN,2014,14294.25879,9867906,2672
HUN,2015,12717.03906,9844250,2673
HUN,2016,13104.69922,9815106,2674
HUN,2017,14621.23926,9788940,2675
HUN,2018,16425.10156,9776361,2676
HUN,2019,16782.95313,9771799,2677
HUN,2020,16120.98926,9750571,2678
HUN,2021,18728.12109,9709784,2679
IDN,1989,527.8114624,178949168,2680
IDN,1990,582.6789551,182159888,2681
IDN,1991,629.1607056,185361232,2682
IDN,1992,678.9777222,188558416,2683
IDN,1993,824.0791626,191737280,2684
IDN,1994,907.4718018,194928544,2685
IDN,1995,1020.146667,198140160,2686
IDN,1996,1129.092651,201373792,2687
IDN,1997,1054.347412,204628016,2688
IDN,1998,459.191864,207855488,2689
IDN,1999,663.5232544,210996912,2690
IDN,2000,770.8653564,214072416,2691
IDN,2001,739.0039673,217112432,2692
IDN,2002,888.9013672,220115088,2693
IDN,2003,1052.413208,223080128,2694
IDN,2004,1136.755249,225938592,2695
IDN,2005,1249.397705,228805152,2696
IDN,2006,1572.797974,231797424,2697
IDN,2007,1840.329956,234858288,2698
IDN,2008,2144.389648,237936544,2699
IDN,2009,2239.095215,240981296,2700
IDN,2010,3094.443115,244016176,2701
IDN,2011,3613.800781,247099696,2702
IDN,2012,3668.212158,250222688,2703
IDN,2013,3602.885498,253275920,2704
IDN,2014,3476.624756,256229760,2705
IDN,2015,3322.581787,259091968,2706
IDN,2016,3558.818848,261850176,2707
IDN,2017,3839.785156,264498848,2708
IDN,2018,3902.661621,267066848,2709
IDN,2019,4151.227539,269582880,2710
IDN,2020,3894.272217,271857984,2711
IDN,2021,4332.709473,273753184,2712
IND,1989,347.4623718,852012672,2738
IND,1990,368.7497559,870452160,2739
IND,1991,303.8504333,888941760,2740
IND,1992,317.5591431,907574080,2741
IND,1993,301.5011902,926351296,2742
IND,1994,346.2273865,945261952,2743
IND,1995,373.6282654,964279104,2744
IND,1996,399.5775146,983281216,2745
IND,1997,414.8988647,1002335232,2746
IND,1998,412.5095215,1021434560,2747
IND,1999,440.9614563,1040500032,2748
IND,2000,442.03479,1059633664,2749
IND,2001,449.9111328,1078970880,2750
IND,2002,468.8444214,1098313088,2751
IND,2003,543.843811,1117415168,2752
IND,2004,624.1051025,1136264576,2753
IND,2005,710.5093384,1154638720,2754
IND,2006,802.0137329,1172373760,2755
IND,2007,1022.731628,1189691776,2756
IND,2008,993.5037842,1206734848,2757
IND,2009,1096.63501,1223640192,2758
IND,2010,1350.634277,1240613632,2759
IND,2011,1449.601807,1257621248,2760
IND,2012,1434.018188,1274487168,2761
IND,2013,1438.057495,1291132032,2762
IND,2014,1559.864502,1307246464,2763
IND,2015,1590.17395,1322866560,2764
IND,2016,1714.280396,1338636288,2765
IND,2017,1957.968872,1354195712,2766
IND,2018,1974.377808,1369003264,2767
IND,2019,2047.232666,1383112064,2768
IND,2020,1910.421509,1396387072,2769
IND,2021,2256.590332,1407563904,2770
IRL,1989,11175.81641,3483316,2771
IRL,1990,14031.30273,3485370,2772
IRL,1991,14087.20703,3504806,2773
IRL,1992,15714.38477,3528370,2774
IRL,1993,14657.06152,3545700,2775
IRL,1994,15902.92969,3559396,2776
IRL,1995,19158.45703,3579486,2777
IRL,1996,20835.89844,3606725,2778
IRL,1997,22551.11328,3640157,2779
IRL,1998,24294.85547,3678670,2780
IRL,1999,26338.10742,3719918,2781
IRL,2000,26334.56641,3768954,2782
IRL,2001,28282.41016,3829019,2783
IRL,2002,32705.43359,3894256,2784
IRL,2003,41203.53125,3958706,2785
IRL,2004,47754.20313,4031961,2786
IRL,2005,50933.02344,4121220,2787
IRL,2006,54329.16016,4234809,2788
IRL,2007,61396.41797,4359841,2789
IRL,2008,61353.10547,4452393,2790
IRL,2009,52133.08984,4499797,2791
IRL,2010,48663.60156,4524581,2792
IRL,2011,52183.13281,4544504,2793
IRL,2012,49054.69922,4564550,2794
IRL,2013,51546.35547,4588830,2795
IRL,2014,55643.05859,4622165,2796
IRL,2015,62053.98438,4665764,2797
IRL,2016,62895.91016,4715791,2798
IRL,2017,69970.94531,4771860,2799
IRL,2018,79250.39063,4834506,2800
IRL,2019,80927.07813,4896021,2801
IRL,2020,85420.1875,4946123,2802
IRL,2021,100172.0781,4986525,2803
IRN,1989,2246.19165,53644740,2804
IRN,1990,2237.052246,55793628,2805
IRN,1993,1066.741943,59755432,2806
IRN,1994,1197.64209,59985752,2807
IRN,1995,1585.977905,60794808,2808
IRN,1996,1954.660767,61598380,2809
IRN,1997,1823.274536,62480528,2810
IRN,1998,1737.700073,63461424,2811
IRN,1999,1765.783691,64474748,2812
IRN,2000,1672.022827,65544380,2813
IRN,2001,1902.947632,66674856,2814
IRN,2002,1910.477173,67327120,2815
IRN,2003,2259.516357,67954704,2816
IRN,2004,2751.792969,69061680,2817
IRN,2005,3226.614014,70182592,2818
IRN,2006,3736.177734,71275768,2819
IRN,2007,4838.003418,72319424,2820
IRN,2008,5623.911621,73318400,2821
IRN,2009,5602.556152,74322688,2822
IRN,2010,6458.57373,75373864,2823
IRN,2011,8201.582031,76342968,2824
IRN,2012,8329.001953,77324448,2825
IRN,2013,6280.681641,78458928,2826
IRN,2014,5757.543457,79961672,2827
IRN,2015,4990.937012,81790848,2828
IRN,2016,5497.243164,83306232,2829
IRN,2017,5758.59082,84505080,2830
IRN,2018,3873.995361,85617560,2831
IRN,2019,3277.875488,86564208,2832
IRN,2020,2746.42041,87290192,2833
IRN,2021,4091.209229,87923432,2834
IRQ,1989,3774.206543,17442600,2835
IRQ,1990,10216.56836,17658384,2836
IRQ,1991,22.85037041,17846384,2837
IRQ,1992,30.11431503,18385682,2838
IRQ,1993,53.48023605,19295822,2839
IRQ,1994,197.1224213,20248074,2840
IRQ,1995,615.5003662,20948856,2841
IRQ,1996,482.1636047,21639336,2842
IRQ,1997,929.8764648,22330776,2843
IRQ,1998,894.3291016,23053490,2844
IRQ,1999,1548.29834,23820734,2845
IRQ,2000,1963.722778,24628860,2846
IRQ,2001,1422.831299,25425666,2847
IRQ,2002,1254.161987,26255344,2848
IRQ,2003,809.8457031,27068826,2849
IRQ,2004,1314.762573,27858950,2850
IRQ,2005,1740.668335,28698688,2851
IRQ,2006,2253.547119,28905614,2852
IRQ,2007,3099.592041,28660888,2853
IRQ,2008,4504.508301,29218384,2854
IRQ,2009,3686.4021,30289044,2855
IRQ,2010,4430.42627,31264880,2856
IRQ,2011,5736.898926,32378066,2857
IRQ,2012,6437.50293,33864452,2858
IRQ,2013,6612.902344,35481804,2859
IRQ,2014,6215.98584,36746484,2860
IRQ,2015,4416.942871,37757812,2861
IRQ,2016,4305.202637,38697940,2862
IRQ,2017,4725.193359,39621156,2863
IRQ,2018,5601.467285,40590700,2864
IRQ,2019,5621.181641,41563524,2865
IRQ,2020,4332.304199,42556988,2866
IRQ,2021,4775.377441,43533592,2867
ISL,1989,22434.34766,253054,2868
ISL,1990,25384.91406,255026,2869
ISL,1991,26802.99023,257995,2870
ISL,1992,27124.27539,261275,2871
ISL,1993,23579.79492,263942,2872
ISL,1994,24018.63086,266230,2873
ISL,1995,26633.5918,267689,2874
ISL,1996,27614.87695,269140,2875
ISL,1997,27919.18555,271363,2876
ISL,1998,31030.05273,274292,2877
ISL,1999,32381.625,277634,2878
ISL,2000,32096.37305,281469,2879
ISL,2001,28897.44336,285245,2880
ISL,2002,32409.2168,287799,2881
ISL,2003,39476.69922,289806,2882
ISL,2004,47334.92969,292364,2883
ISL,2005,56794.85156,297037,2884
ISL,2006,57492.93359,304086,2885
ISL,2007,69495.72656,311859,2886
ISL,2008,56943.37109,317722,2887
ISL,2009,41301.27344,318809,2888
ISL,2010,43237.07422,318346,2889
ISL,2011,47714.59375,319308,2890
ISL,2012,45995.54688,320988,2891
ISL,2013,49804.98438,324036,2892
ISL,2014,54576.74609,327650,2893
ISL,2015,52951.67969,331068,2894
ISL,2016,61987.92578,335677,2895
ISL,2017,72010.14844,343641,2896
ISL,2018,74461.47656,352951,2897
ISL,2019,68853.71875,360787,2898
ISL,2020,59200.17969,366682,2899
ISL,2021,68727.63281,370338,2900
ISR,1995,18916.67383,5478738,2901
ISR,1996,20116.98242,5612491,2902
ISR,1997,20366.58203,5743280,2903
ISR,1998,20106.63086,5869504,2904
ISR,1999,19742.51953,5994091,2905
ISR,2000,21630.74805,6116955,2906
ISR,2001,20909.42969,6237984,2907
ISR,2002,19035.10156,6356697,2908
ISR,2003,19627.17578,6475917,2909
ISR,2004,20557.07813,6595990,2910
ISR,2005,21223.93555,6714119,2911
ISR,2006,22494.64258,6832082,2912
ISR,2007,25633.64258,6952007,2913
ISR,2008,30173.36133,7074530,2914
ISR,2009,28317.04102,7199704,2915
ISR,2010,31266.60547,7328439,2916
ISR,2011,34354.71484,7459750,2917
ISR,2012,33156.22656,7592099,2918
ISR,2013,36941.84375,7726675,2919
ISR,2014,38259.67969,7863849,2920
ISR,2015,36206.52344,8007777,2921
ISR,2016,37690.47266,8159015,2922
ISR,2017,41114.78125,8309256,2923
ISR,2018,42406.84375,8456487,2924
ISR,2019,44452.23438,8607922,2925
ISR,2020,44846.79297,8757487,2926
ISR,2021,52170.71094,8900057,2927
ITA,1989,16386.66211,56711524,2928
ITA,1990,20825.78516,56756560,2929
ITA,1991,21956.5293,56794488,2930
ITA,1992,23243.47461,56833184,2931
ITA,1993,18738.76367,56869456,2932
ITA,1994,19337.63086,56883820,2933
ITA,1995,20664.55273,56885124,2934
ITA,1996,23081.60547,56898972,2935
ITA,1997,21829.3457,56925808,2936
ITA,1998,22318.13672,56938736,2937
ITA,1999,22005.05469,56945064,2938
ITA,2000,20137.5918,56966400,2939
ITA,2001,20500.95508,56994992,2940
ITA,2002,22376.29883,57107576,2941
ITA,2003,27526.32227,57425176,2942
ITA,2004,31317.20117,57860664,2943
ITA,2005,32055.0918,58199876,2944
ITA,2006,33529.72656,58429904,2945
ITA,2007,37870.74609,58778480,2946
ITA,2008,40944.91406,59224228,2947
ITA,2009,37226.75781,59562844,2948
ITA,2010,36035.64453,59822452,2949
ITA,2011,38649.64063,60025952,2950
ITA,2012,35051.51953,60190152,2951
ITA,2013,35560.08203,60312600,2952
ITA,2014,35565.72266,60322792,2953
ITA,2015,30242.38672,60232908,2954
ITA,2016,30960.73242,60118628,2955
ITA,2017,32406.7207,60004024,2956
ITA,2018,34622.16797,59877432,2957
ITA,2019,33673.75,59727936,2958
ITA,2020,31911.03516,59500576,2959
ITA,2021,35657.49609,59240336,2960
JAM,1989,1856.001953,2373368,2961
JAM,1990,1919.802002,2392035,2962
JAM,1991,1702.498169,2411869,2963
JAM,1992,1452.188354,2434580,2964
JAM,1993,2212.251953,2459064,2965
JAM,1994,2194.91333,2484186,2966
JAM,1995,2621.18335,2509369,2967
JAM,1996,2919.144531,2532895,2968
JAM,1997,3287.743652,2554952,2969
JAM,1998,3410.427734,2576569,2970
JAM,1999,3423.01001,2596276,2971
JAM,2000,3447.303955,2612203,2972
JAM,2001,3502.209229,2625410,2973
JAM,2002,3683.896484,2638248,2974
JAM,2003,3557.198975,2651034,2975
JAM,2004,3819.28418,2664027,2976
JAM,2005,4200.390137,2676868,2977
JAM,2006,4435.568848,2689658,2978
JAM,2007,4738.447266,2701222,2979
JAM,2008,5056.258301,2711378,2980
JAM,2009,4452.121582,2722405,2981
JAM,2010,4835.793457,2733904,2982
JAM,2011,5259.929688,2746169,2983
JAM,2012,5365.242188,2759819,2984
JAM,2013,5143.721191,2773134,2985
JAM,2014,4991.56543,2784542,2986
JAM,2015,5077.550781,2794455,2987
JAM,2016,5022.70459,2802699,2988
JAM,2017,5273.150879,2808388,2989
JAM,2018,5594.494141,2811842,2990
JAM,2019,5626.171387,2813776,2991
JAM,2020,4897.266113,2820438,2992
JAM,2021,5183.581543,2827701,2993
JOR,1989,1274.918701,3310963,2994
JOR,1990,1195.247437,3480591,2995
JOR,1991,1184.888428,3666384,2996
JOR,1992,1373.449463,3866894,2997
JOR,1993,1375.450195,4075763,2998
JOR,1994,1457.703125,4278165,2999
JOR,1995,1509.040527,4458201,3000
JOR,1996,1503.143921,4608685,3001
JOR,1997,1530.703857,4733666,3002
JOR,1998,1633.280884,4844416,3003
JOR,1999,1646.192627,4950778,3004
JOR,2000,1673.358154,5056172,3005
JOR,2001,1738.342163,5163313,3006
JOR,2002,1816.406494,5275531,3007
JOR,2003,1889.437866,5396122,3008
JOR,2004,2062.696045,5532426,3009
JOR,2005,2216.945068,5678541,3010
JOR,2006,2478.291992,6075550,3011
JOR,2007,2643.168457,6473460,3012
JOR,2008,3415.965088,6632880,3013
JOR,2009,3618.892578,6780508,3014
JOR,2010,3914.701172,6931263,3015
JOR,2011,4152.494141,7109980,3016
JOR,2012,4386.461914,7211866,3017
JOR,2013,4477.618164,7694818,3018
JOR,2014,4255.894531,8658030,3019
JOR,2015,4064.25293,9494250,3020
JOR,2016,4003.404785,9964659,3021
JOR,2017,4073.116455,10215384,3022
JOR,2018,4146.407227,10459864,3023
JOR,2019,4205.563477,10698682,3024
JOR,2020,4042.769287,10928723,3025
JOR,2021,4103.258789,11148288,3026
JPN,1989,24822.77539,123270648,3027
JPN,1990,25371.46484,123686320,3028
JPN,1991,28915.00781,124073992,3029
JPN,1992,31414.98438,124444696,3030
JPN,1993,35681.96484,124779576,3031
JPN,1994,39933.51563,125119264,3032
JPN,1995,44197.61719,125433968,3033
JPN,1996,39150.03906,125726224,3034
JPN,1997,35638.23047,126027984,3035
JPN,1998,32423.75586,126308392,3036
JPN,1999,36610.16797,126555064,3037
JPN,2000,39169.35938,126803864,3038
JPN,2001,34406.18359,127065736,3039
JPN,2002,32820.79297,127301744,3040
JPN,2003,35387.03906,127502352,3041
JPN,2004,38298.98047,127671288,3042
JPN,2005,37812.89453,127798376,3043
JPN,2006,35991.54688,127902168,3044
JPN,2007,35779.02344,128006424,3045
JPN,2008,39876.30469,128077632,3046
JPN,2009,41308.99609,128117040,3047
JPN,2010,44968.15625,128105432,3048
JPN,2011,48760.07813,128007256,3049
JPN,2012,49145.28125,127853688,3050
JPN,2013,40898.64844,127678920,3051
JPN,2014,38475.39453,127476728,3052
JPN,2015,34960.64063,127250936,3053
JPN,2016,39375.47266,126993856,3054
JPN,2017,38834.05469,126662464,3055
JPN,2018,39727.11719,126255872,3056
JPN,2019,40458,125791680,3057
JPN,2020,39918.16797,125244760,3058
JPN,2021,39312.66016,124612528,3059
KAZ,1990,1647.463257,16866574,3060
KAZ,1991,1514.923096,16993796,3061
KAZ,1992,1515.737671,17043420,3062
KAZ,1993,1429.078125,16979700,3063
KAZ,1994,1316.183594,16747153,3064
KAZ,1995,1288.188477,16434323,3065
KAZ,1996,1350.305664,16144248,3066
KAZ,1997,1445.503296,15820435,3067
KAZ,1998,1468.669312,15474257,3068
KAZ,1999,1130.117798,15256256,3069
KAZ,2000,1229.001221,15236256,3070
KAZ,2001,1490.927124,15281288,3071
KAZ,2002,1658.030762,15338962,3072
KAZ,2003,2068.124023,15416709,3073
KAZ,2004,2874.288574,15521921,3074
KAZ,2005,3771.279053,15656255,3075
KAZ,2006,5291.575195,15822751,3076
KAZ,2007,6771.415039,16006138,3077
KAZ,2008,8458.017578,16196521,3078
KAZ,2009,7165.223145,16402365,3079
KAZ,2010,9070.488281,16627839,3080
KAZ,2011,11634.00098,16864920,3081
KAZ,2012,12386.69922,17102868,3082
KAZ,2013,13890.63086,17345734,3083
KAZ,2014,12807.26074,17592296,3084
KAZ,2015,10510.77148,17835908,3085
KAZ,2016,7714.841797,18078558,3086
KAZ,2017,9247.581055,18314822,3087
KAZ,2018,9812.625977,18538100,3088
KAZ,2019,9812.595703,18754260,3089
KAZ,2020,9121.636719,18979250,3090
KAZ,2021,10373.79004,19196468,3091
